"","project.ref","id","text","percentage","encodedText"
"17604","EP/R029628/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",20,"Info.+%26+commun.+Technol."
"17605","EP/R029628/1","DEA11FBC-BEED-4EDD-890B-97D728462D26","Mathematical sciences",80,"Mathematical+sciences"
"17606","EP/T024828/1","895D1683-DC4B-4292-BBC6-EC38672BFD10","RCUK Programmes",0,"RCUK+Programmes"
"17607","EP/C542215/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17608","EP/F021755/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",100,"Materials+sciences"
"17609","EP/M029441/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17610","EP/J000604/2","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",20,"Info.+%26+commun.+Technol."
"17611","EP/T023074/1","F95121C7-7C31-40CE-BDBC-1E2BF025AEA6","Energy",100,"Energy"
"17612","EP/D030978/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17613","EP/I027270/1","FB535BD0-E265-4C0A-8532-32DCB83A3951","Tools, technologies & methods",100,"Tools%2C+technologies+%26+methods"
"17614","EP/S019588/1","99E0B904-CAB5-4511-AFB3-AA6D2B171F97","Process engineering",40,"Process+engineering"
"17615","EP/J011800/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",95,"Info.+%26+commun.+Technol."
"17616","EP/D043905/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",70,"Info.+%26+commun.+Technol."
"17617","EP/D043905/1","DEA11FBC-BEED-4EDD-890B-97D728462D26","Mathematical sciences",30,"Mathematical+sciences"
"17618","EP/N007719/1","F442B6BE-8B89-4C01-8D3B-E8A4D320B672","Biomolecules & biochemistry",100,"Biomolecules+%26+biochemistry"
"17619","EP/D032636/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",55,"Info.+%26+commun.+Technol."
"17620","EP/D032636/1","DEA11FBC-BEED-4EDD-890B-97D728462D26","Mathematical sciences",45,"Mathematical+sciences"
"17621","TS/I000151/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",50,"Info.+%26+commun.+Technol."
"17622","TS/I000151/1","5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0","Management & Business Studies",50,"Management+%26+Business+Studies"
"17623","EP/D032741/1","53F27348-198B-4AEF-A34B-8307067F507C","Systems engineering",100,"Systems+engineering"
"17624","EP/J01494X/1","C88380A2-9C65-425D-B4FB-4E289FACB800","Atomic & molecular physics",70,"Atomic+%26+molecular+physics"
"17625","EP/J01494X/1","97B14C81-E082-430E-BC8F-733274083163","Supercond, magn. &quant.fluids",30,"Supercond%2C+magn.+%26quant.fluids"
"17626","EP/D023777/1","C88380A2-9C65-425D-B4FB-4E289FACB800","Atomic & molecular physics",12,"Atomic+%26+molecular+physics"
"17627","EP/D023777/1","64596636-AE88-4F6E-A816-9C4C203E1197","Catalysis & surfaces",12,"Catalysis+%26+surfaces"
"17628","EP/D023777/1","60EBB420-734E-4DB5-B0F2-65A1115A27F8","Chemical synthesis",28,"Chemical+synthesis"
"17629","EP/D023777/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",24,"Info.+%26+commun.+Technol."
"17630","EP/D023777/1","DEA11FBC-BEED-4EDD-890B-97D728462D26","Mathematical sciences",12,"Mathematical+sciences"
"17631","EP/D023777/1","99E0B904-CAB5-4511-AFB3-AA6D2B171F97","Process engineering",12,"Process+engineering"
"17632","EP/H009825/1","C087E953-30F3-4968-B0F3-D48A5998A2B4","Civil eng. & built environment",50,"Civil+eng.+%26+built+environment"
"17633","EP/H009825/1","5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0","Management & Business Studies",40,"Management+%26+Business+Studies"
"17634","EP/H009825/1","772CD758-53CD-407F-9B2C-F2B861E86155","Mechanical Engineering",10,"Mechanical+Engineering"
"17635","EP/K040154/1","DEA11FBC-BEED-4EDD-890B-97D728462D26","Mathematical sciences",100,"Mathematical+sciences"
"17636","EP/S020659/1","F95121C7-7C31-40CE-BDBC-1E2BF025AEA6","Energy",100,"Energy"
"17637","EP/G069840/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",80,"Info.+%26+commun.+Technol."
"17638","EP/G069840/1","B94A2498-60DA-4055-A957-686B6CB42654","Linguistics",20,"Linguistics"
"17639","EP/V009591/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",33,"Info.+%26+commun.+Technol."
"17640","EP/V009591/1","772CD758-53CD-407F-9B2C-F2B861E86155","Mechanical Engineering",67,"Mechanical+Engineering"
"17641","EP/V007971/1","666CC8F4-4525-49AF-91C1-5675E0C8ADDF","Chem. React. Dyn. & mechanisms",70,"Chem.+React.+Dyn.+%26+mechanisms"
"17642","EP/V007971/1","863FC58A-7217-42EA-B076-663F2D770BB8","Chemical measurement",30,"Chemical+measurement"
"17643","EP/S000933/1","F95121C7-7C31-40CE-BDBC-1E2BF025AEA6","Energy",100,"Energy"
"17644","EP/R025754/1","64596636-AE88-4F6E-A816-9C4C203E1197","Catalysis & surfaces",40,"Catalysis+%26+surfaces"
"17645","EP/R025754/1","60EBB420-734E-4DB5-B0F2-65A1115A27F8","Chemical synthesis",60,"Chemical+synthesis"
"17646","EP/L022699/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17647","EP/R042357/1","F442B6BE-8B89-4C01-8D3B-E8A4D320B672","Biomolecules & biochemistry",20,"Biomolecules+%26+biochemistry"
"17648","EP/R042357/1","666CC8F4-4525-49AF-91C1-5675E0C8ADDF","Chem. React. Dyn. & mechanisms",80,"Chem.+React.+Dyn.+%26+mechanisms"
"17649","EP/E035167/1","F95121C7-7C31-40CE-BDBC-1E2BF025AEA6","Energy",10,"Energy"
"17650","EP/E035167/1","D513F43E-F19D-4AB3-8E03-A47B085709AB","Materials Processing",23,"Materials+Processing"
"17651","EP/E035167/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",67,"Materials+sciences"
"17652","EP/N020057/2","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",100,"Materials+sciences"
"17653","EP/E004962/1","64596636-AE88-4F6E-A816-9C4C203E1197","Catalysis & surfaces",100,"Catalysis+%26+surfaces"
"17654","EP/J007617/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17655","EP/F038194/1","5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0","Management & Business Studies",100,"Management+%26+Business+Studies"
"17656","EP/H034838/1","F442B6BE-8B89-4C01-8D3B-E8A4D320B672","Biomolecules & biochemistry",30,"Biomolecules+%26+biochemistry"
"17657","EP/H034838/1","64596636-AE88-4F6E-A816-9C4C203E1197","Catalysis & surfaces",35,"Catalysis+%26+surfaces"
"17658","EP/H034838/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",35,"Materials+sciences"
"17659","EP/R012725/1","F95121C7-7C31-40CE-BDBC-1E2BF025AEA6","Energy",100,"Energy"
"17660","EP/I026304/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",60,"Info.+%26+commun.+Technol."
"17661","EP/I026304/1","5858EC49-4786-4440-8352-1AB0B6DC5F23","Psychology",20,"Psychology"
"17662","EP/I026304/1","F0322ED6-113F-4530-BA5E-562216587E68","Sociology",20,"Sociology"
"17663","EP/F014791/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17664","EP/G038244/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17665","EP/V05113X/1","FA25733D-A456-4A1B-9D5C-7119577368D9","Manufacturing",60,"Manufacturing"
"17666","EP/V05113X/1","DEA11FBC-BEED-4EDD-890B-97D728462D26","Mathematical sciences",10,"Mathematical+sciences"
"17667","EP/L000849/1","8C42F55F-1A1F-4ACE-B264-F6697518680A","Plasma physics",100,"Plasma+physics"
"17668","EP/D080282/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17669","EP/D059186/1","F442B6BE-8B89-4C01-8D3B-E8A4D320B672","Biomolecules & biochemistry",70,"Biomolecules+%26+biochemistry"
"17670","EP/D059186/1","60EBB420-734E-4DB5-B0F2-65A1115A27F8","Chemical synthesis",30,"Chemical+synthesis"
"17671","EP/D047730/1","FB535BD0-E265-4C0A-8532-32DCB83A3951","Tools, technologies & methods",100,"Tools%2C+technologies+%26+methods"
"17672","EP/V028197/1","895D1683-DC4B-4292-BBC6-EC38672BFD10","RCUK Programmes",0,"RCUK+Programmes"
"17673","EP/G033374/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17674","EP/K008102/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",100,"Materials+sciences"
"17675","TS/I000658/1","F95121C7-7C31-40CE-BDBC-1E2BF025AEA6","Energy",33,"Energy"
"17676","TS/I000658/1","5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0","Management & Business Studies",34,"Management+%26+Business+Studies"
"17677","TS/I000658/1","53F27348-198B-4AEF-A34B-8307067F507C","Systems engineering",33,"Systems+engineering"
"17678","EP/D064872/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",30,"Materials+sciences"
"17679","EP/D064872/1","6723A70B-A523-40AB-9740-B6AD2A0677B7","Medical & health interface",70,"Medical+%26+health+interface"
"17680","EP/S005315/1","64596636-AE88-4F6E-A816-9C4C203E1197","Catalysis & surfaces",35,"Catalysis+%26+surfaces"
"17681","EP/S005315/1","666CC8F4-4525-49AF-91C1-5675E0C8ADDF","Chem. React. Dyn. & mechanisms",35,"Chem.+React.+Dyn.+%26+mechanisms"
"17682","EP/S005315/1","60EBB420-734E-4DB5-B0F2-65A1115A27F8","Chemical synthesis",30,"Chemical+synthesis"
"17683","EP/G026092/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17684","EP/F014406/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17685","EP/K01773X/1","64596636-AE88-4F6E-A816-9C4C203E1197","Catalysis & surfaces",25,"Catalysis+%26+surfaces"
"17686","EP/K01773X/1","666CC8F4-4525-49AF-91C1-5675E0C8ADDF","Chem. React. Dyn. & mechanisms",25,"Chem.+React.+Dyn.+%26+mechanisms"
"17687","EP/K01773X/1","60EBB420-734E-4DB5-B0F2-65A1115A27F8","Chemical synthesis",50,"Chemical+synthesis"
"17688","EP/F056648/1","F95121C7-7C31-40CE-BDBC-1E2BF025AEA6","Energy",20,"Energy"
"17689","EP/F056648/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",20,"Info.+%26+commun.+Technol."
"17690","EP/F056648/1","D513F43E-F19D-4AB3-8E03-A47B085709AB","Materials Processing",20,"Materials+Processing"
"17691","EP/F056648/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",40,"Materials+sciences"
"17692","EP/K013556/1","F95121C7-7C31-40CE-BDBC-1E2BF025AEA6","Energy",20,"Energy"
"17693","EP/K013556/1","9CD2DA3B-F052-4076-95ED-10F46E76C382","Optics, photonics & lasers",20,"Optics%2C+photonics+%26+lasers"
"17694","EP/K013556/1","97B14C81-E082-430E-BC8F-733274083163","Supercond, magn. &quant.fluids",40,"Supercond%2C+magn.+%26quant.fluids"
"17695","EP/K013556/1","FB535BD0-E265-4C0A-8532-32DCB83A3951","Tools, technologies & methods",20,"Tools%2C+technologies+%26+methods"
"17696","EP/S001816/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17697","EP/K502352/1","FB535BD0-E265-4C0A-8532-32DCB83A3951","Tools, technologies & methods",50,"Tools%2C+technologies+%26+methods"
"17698","EP/G004250/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",30,"Info.+%26+commun.+Technol."
"17699","EP/G004250/1","6723A70B-A523-40AB-9740-B6AD2A0677B7","Medical & health interface",40,"Medical+%26+health+interface"
"17700","EP/G004250/1","FB535BD0-E265-4C0A-8532-32DCB83A3951","Tools, technologies & methods",30,"Tools%2C+technologies+%26+methods"
"17701","EP/G060991/1","F95121C7-7C31-40CE-BDBC-1E2BF025AEA6","Energy",100,"Energy"
"17702","EP/K023047/1","C087E953-30F3-4968-B0F3-D48A5998A2B4","Civil eng. & built environment",100,"Civil+eng.+%26+built+environment"
"17703","EP/M022684/2","F95121C7-7C31-40CE-BDBC-1E2BF025AEA6","Energy",100,"Energy"
"17704","EP/R042861/1","64596636-AE88-4F6E-A816-9C4C203E1197","Catalysis & surfaces",20,"Catalysis+%26+surfaces"
"17705","EP/R042861/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",30,"Materials+sciences"
"17706","EP/R042861/1","97B14C81-E082-430E-BC8F-733274083163","Supercond, magn. &quant.fluids",50,"Supercond%2C+magn.+%26quant.fluids"
"17707","EP/J009679/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",100,"Materials+sciences"
"17708","EP/K018396/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",100,"Materials+sciences"
"17709","EP/D039894/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",100,"Materials+sciences"
"17710","EP/F042531/1","C88380A2-9C65-425D-B4FB-4E289FACB800","Atomic & molecular physics",30,"Atomic+%26+molecular+physics"
"17711","EP/F042531/1","F442B6BE-8B89-4C01-8D3B-E8A4D320B672","Biomolecules & biochemistry",40,"Biomolecules+%26+biochemistry"
"17712","EP/F042531/1","FB535BD0-E265-4C0A-8532-32DCB83A3951","Tools, technologies & methods",30,"Tools%2C+technologies+%26+methods"
"17713","EP/J010413/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17714","EP/E060544/1","863FC58A-7217-42EA-B076-663F2D770BB8","Chemical measurement",35,"Chemical+measurement"
"17715","EP/E060544/1","60EBB420-734E-4DB5-B0F2-65A1115A27F8","Chemical synthesis",35,"Chemical+synthesis"
"17716","EP/E060544/1","FB535BD0-E265-4C0A-8532-32DCB83A3951","Tools, technologies & methods",30,"Tools%2C+technologies+%26+methods"
"17717","EP/C523067/1","64596636-AE88-4F6E-A816-9C4C203E1197","Catalysis & surfaces",50,"Catalysis+%26+surfaces"
"17718","EP/C523067/1","60EBB420-734E-4DB5-B0F2-65A1115A27F8","Chemical synthesis",50,"Chemical+synthesis"
"17719","EP/K019392/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17720","EP/H004793/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17721","EP/P009743/1","F95121C7-7C31-40CE-BDBC-1E2BF025AEA6","Energy",95,"Energy"
"17722","EP/P009743/1","772CD758-53CD-407F-9B2C-F2B861E86155","Mechanical Engineering",5,"Mechanical+Engineering"
"17723","EP/G007748/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",70,"Info.+%26+commun.+Technol."
"17724","EP/G007748/1","6723A70B-A523-40AB-9740-B6AD2A0677B7","Medical & health interface",30,"Medical+%26+health+interface"
"17725","EP/R033064/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",36,"Info.+%26+commun.+Technol."
"17726","EP/I010416/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17727","EP/F016883/1","D513F43E-F19D-4AB3-8E03-A47B085709AB","Materials Processing",45,"Materials+Processing"
"17728","EP/F016883/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",40,"Materials+sciences"
"17729","EP/F016883/1","6723A70B-A523-40AB-9740-B6AD2A0677B7","Medical & health interface",15,"Medical+%26+health+interface"
"17730","EP/T013788/1","60EBB420-734E-4DB5-B0F2-65A1115A27F8","Chemical synthesis",100,"Chemical+synthesis"
"17731","EP/H028811/2","DEA11FBC-BEED-4EDD-890B-97D728462D26","Mathematical sciences",100,"Mathematical+sciences"
"17732","EP/R024170/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",40,"Info.+%26+commun.+Technol."
"17733","EP/R024170/1","9CD2DA3B-F052-4076-95ED-10F46E76C382","Optics, photonics & lasers",60,"Optics%2C+photonics+%26+lasers"
"17734","EP/F007019/1","99E0B904-CAB5-4511-AFB3-AA6D2B171F97","Process engineering",100,"Process+engineering"
"17735","EP/H010777/1","C087E953-30F3-4968-B0F3-D48A5998A2B4","Civil eng. & built environment",50,"Civil+eng.+%26+built+environment"
"17736","EP/H010777/1","5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0","Management & Business Studies",50,"Management+%26+Business+Studies"
"17737","EP/H049355/1","60EBB420-734E-4DB5-B0F2-65A1115A27F8","Chemical synthesis",100,"Chemical+synthesis"
"17738","EP/S026096/1","6723A70B-A523-40AB-9740-B6AD2A0677B7","Medical & health interface",100,"Medical+%26+health+interface"
"17739","EP/G005036/1","6723A70B-A523-40AB-9740-B6AD2A0677B7","Medical & health interface",60,"Medical+%26+health+interface"
"17740","EP/G005036/1","FB535BD0-E265-4C0A-8532-32DCB83A3951","Tools, technologies & methods",40,"Tools%2C+technologies+%26+methods"
"17741","EP/P005624/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",75,"Info.+%26+commun.+Technol."
"17742","EP/P005624/1","9CD2DA3B-F052-4076-95ED-10F46E76C382","Optics, photonics & lasers",25,"Optics%2C+photonics+%26+lasers"
"17743","EP/E02209X/1","D513F43E-F19D-4AB3-8E03-A47B085709AB","Materials Processing",50,"Materials+Processing"
"17744","EP/E02209X/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",50,"Materials+sciences"
"17745","EP/P025838/1","F95121C7-7C31-40CE-BDBC-1E2BF025AEA6","Energy",100,"Energy"
"17746","EP/P025838/1","895D1683-DC4B-4292-BBC6-EC38672BFD10","RCUK Programmes",0,"RCUK+Programmes"
"17747","EP/K024205/1","64596636-AE88-4F6E-A816-9C4C203E1197","Catalysis & surfaces",80,"Catalysis+%26+surfaces"
"17748","EP/K024205/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",20,"Materials+sciences"
"17749","EP/S035842/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",50,"Info.+%26+commun.+Technol."
"17750","EP/S035842/1","6723A70B-A523-40AB-9740-B6AD2A0677B7","Medical & health interface",50,"Medical+%26+health+interface"
"17751","EP/H005838/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",100,"Materials+sciences"
"17752","EP/G020043/1","F95121C7-7C31-40CE-BDBC-1E2BF025AEA6","Energy",100,"Energy"
"17753","EP/V037943/1","64596636-AE88-4F6E-A816-9C4C203E1197","Catalysis & surfaces",25,"Catalysis+%26+surfaces"
"17754","EP/V037943/1","60EBB420-734E-4DB5-B0F2-65A1115A27F8","Chemical synthesis",35,"Chemical+synthesis"
"17755","EP/V037943/1","E847DD9B-2053-4BC7-97A9-4213B185C968","Materials sciences",20,"Materials+sciences"
"17756","EP/V037943/1","99E0B904-CAB5-4511-AFB3-AA6D2B171F97","Process engineering",20,"Process+engineering"
"17757","EP/S016139/1","863FC58A-7217-42EA-B076-663F2D770BB8","Chemical measurement",100,"Chemical+measurement"
"17758","EP/E022936/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17759","EP/D079543/1","DEA11FBC-BEED-4EDD-890B-97D728462D26","Mathematical sciences",100,"Mathematical+sciences"
"17760","EP/G055556/1","C88380A2-9C65-425D-B4FB-4E289FACB800","Atomic & molecular physics",25,"Atomic+%26+molecular+physics"
"17761","EP/G055556/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",25,"Info.+%26+commun.+Technol."
"17762","EP/G055556/1","FB535BD0-E265-4C0A-8532-32DCB83A3951","Tools, technologies & methods",50,"Tools%2C+technologies+%26+methods"
"17763","EP/J010537/1","772CD758-53CD-407F-9B2C-F2B861E86155","Mechanical Engineering",100,"Mechanical+Engineering"
"17764","EP/N016785/1","60EBB420-734E-4DB5-B0F2-65A1115A27F8","Chemical synthesis",100,"Chemical+synthesis"
"17765","EP/M000656/1","F95121C7-7C31-40CE-BDBC-1E2BF025AEA6","Energy",100,"Energy"
"17766","EP/K033077/1","64596636-AE88-4F6E-A816-9C4C203E1197","Catalysis & surfaces",10,"Catalysis+%26+surfaces"
"17767","EP/K033077/1","60EBB420-734E-4DB5-B0F2-65A1115A27F8","Chemical synthesis",90,"Chemical+synthesis"
"17768","EP/T024976/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",75,"Info.+%26+commun.+Technol."
"17769","EP/T024976/1","B94A2498-60DA-4055-A957-686B6CB42654","Linguistics",25,"Linguistics"
"17770","EP/L020564/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",10,"Info.+%26+commun.+Technol."
"17771","EP/L020564/1","DEA11FBC-BEED-4EDD-890B-97D728462D26","Mathematical sciences",20,"Mathematical+sciences"
"17772","EP/L020564/1","99E0B904-CAB5-4511-AFB3-AA6D2B171F97","Process engineering",70,"Process+engineering"
"17773","EP/N018737/1","772CD758-53CD-407F-9B2C-F2B861E86155","Mechanical Engineering",80,"Mechanical+Engineering"
"17774","EP/N018737/1","53F27348-198B-4AEF-A34B-8307067F507C","Systems engineering",20,"Systems+engineering"
"17775","EP/S016562/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",100,"Info.+%26+commun.+Technol."
"17776","TS/H001832/1","AEB7EC61-1574-4583-8B00-BD32275F29A6","Complexity Science",75,"Complexity+Science"
"17777","TS/H001832/1","EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C","Info. & commun. Technol.",25,"Info.+%26+commun.+Technol."
"17778","EP/T028742/1","99E0B904-CAB5-4511-AFB3-AA6D2B171F97","Process engineering",100,"Process+engineering"
"17779","EP/K003976/1","99E0B904-CAB5-4511-AFB3-AA6D2B171F97","Process engineering",100,"Process+engineering"
"17780","EP/D060001/1","C087E953-30F3-4968-B0F3-D48A5998A2B4","Civil eng. & built environment",15,"Civil+eng.+%26+built+environment"
"17781","EP/D060001/1","5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0","Management & Business Studies",85,"Management+%26+Business+Studies"
"17782","DT/F003072/1","6723A70B-A523-40AB-9740-B6AD2A0677B7","Medical & health interface",100,"Medical+%26+health+interface"
"17783","EP/D039444/1","5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0","Management & Business Studies",100,"Management+%26+Business+Studies"
