subject_weight_id,grant_ref,subject_id,percentage
E7EC158D-0800-445D-B528-2C89258C8106,EP/E018858/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,25
939DCCBD-E781-41E4-B79C-9FDB7B16AEC0,EP/E018858/1,5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,50
F9D09870-1F82-410D-A737-CBE328542F3F,EP/E018858/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,25
F2441235-C284-4075-834A-1F6301C6A986,EP/F036132/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
67016862-5148-4B28-805A-3A9409ABB757,EP/H047867/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
A5C6C931-3932-42A5-BA5B-665183BD5511,EP/D032202/1,97FC8337-8E84-46A6-ACF2-A6047DA8C582,50
6FC27313-911B-47FB-AB9F-E842F716F861,EP/D032202/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,50
2F0EE901-64A6-43DB-9D72-8E1C9C42FE0A,EP/G062137/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
144372ED-D2EA-4F2A-B57F-3E975A396792,EP/S021019/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,10
57C7E405-38B0-478F-880F-F9D8C107642C,EP/S021019/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,10
363EB05E-E39D-42D3-853B-017E2A461A07,EP/S021019/1,FA25733D-A456-4A1B-9D5C-7119577368D9,80
84CBCA2F-A3FE-4EA0-8739-9553847C0890,EP/J014214/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,100
81525A65-5EAB-4B18-B036-BA78E6152956,EP/V000209/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
5C737E91-5BA1-467D-BD94-68AE1EAFBD76,EP/V037234/1,608431EA-925E-44D8-A1E2-8C24B4768085,20
FA9B7085-6A0D-4DC7-BB0F-4884584927DE,EP/V037234/1,FA25733D-A456-4A1B-9D5C-7119577368D9,30
CE84729B-D5AF-4943-ACF6-DC122637A7D3,EP/V037234/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,25
6911C859-A502-46C6-91B7-685E65429348,EP/V037234/1,772CD758-53CD-407F-9B2C-F2B861E86155,25
9F09E3BF-5E35-46CA-B288-BDC95C3F2107,EP/I016686/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
0F7559FB-ECA3-455A-95F3-89934F09E148,EP/L027119/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
8156AFF0-1D91-4B5D-87B4-680C8C15D1AF,EP/F061374/1,17F21DBC-4946-4262-AD07-9914F6EA12F7,100
456091FD-D581-4244-97F9-386FC9F01F5F,EP/J004049/1,608431EA-925E-44D8-A1E2-8C24B4768085,10
A8DAE71C-8A99-41CB-AA19-A49D664AE1FB,EP/J004049/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,90
BE9409F0-0251-4D61-9707-A35FAB688639,EP/I018719/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
AF7C33FF-C37B-494A-9DDB-E9C6AA8B8549,EP/F021968/1,C88380A2-9C65-425D-B4FB-4E289FACB800,100
36AD290A-CE3F-469B-8434-5A7D69A96BBB,EP/M015025/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
5EAB73A2-8AB2-4DB9-BDBF-11600B0D8ECB,EP/J01866X/1,FA25733D-A456-4A1B-9D5C-7119577368D9,100
027C5933-E8DB-490F-AE61-28D1BC58D68E,EP/G068453/1,8C42F55F-1A1F-4ACE-B264-F6697518680A,100
2B481ECF-B221-48BB-9738-E8D8667B6C09,EP/H000666/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
E870DA8F-B4EC-4AD4-8DB9-1B98D363B615,EP/F040105/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
70C951D6-F6F8-4AE7-AF3D-2C12AFA0645B,EP/F040105/1,97B14C81-E082-430E-BC8F-733274083163,25
BCBF42BD-98AC-4336-9663-8203041760A6,EP/F040105/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,25
C04C4B83-CE51-464A-8E47-430A87B3E6F8,EP/L505274/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,50
C6F21D00-7D57-4183-A301-1D385E0D21AF,EP/F005296/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,80
E5E743BD-A7FA-4B3C-8879-2408F2377023,EP/F005296/1,E847DD9B-2053-4BC7-97A9-4213B185C968,20
CFA7AB08-C90A-4E7C-BFCA-BE3E2C6C1322,EP/D50225X/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,50
98E65AA8-9827-4B00-815C-D6144465FB39,EP/D50225X/1,53F27348-198B-4AEF-A34B-8307067F507C,50
CE385E36-3AB4-4607-B6A5-34794B30C97F,EP/E001750/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
07197731-9CBA-4154-85C5-3335D24C920A,EP/E026974/2,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,50
2B7FD189-FF47-4983-B891-AB52C07B88D0,EP/E026974/2,60EBB420-734E-4DB5-B0F2-65A1115A27F8,50
9921380B-68CF-4692-B009-CA78313859FB,EP/F009720/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,50
2CEE580E-0F90-42BF-9565-C46E0530E86A,EP/F009720/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
30A3A5FB-DF63-43A6-B329-0F8A253AC429,EP/F034253/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,100
7CB427B6-06BB-4A99-8131-C7DA9D88EF64,EP/E045472/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
5E167645-D634-4734-89F9-927598CF201B,EP/H001751/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
44BD10C2-AA23-4FFC-917D-A20B771B1192,EP/F02116X/1,64596636-AE88-4F6E-A816-9C4C203E1197,100
83736BA7-715B-40A1-8759-C63F43B9BF51,EP/H007237/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,67
9E1F9CD5-893E-4391-ABE4-2594FEF8BBD5,EP/H007237/1,4A856E02-8C94-4981-B572-E381EEB60DD2,33
4792293C-B7F3-4A44-B0AC-577CFF7C66A4,EP/M022897/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
9E315A99-4F17-4D07-B04C-D85C5D0D768E,EP/N004833/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
3F712838-14BD-43FF-B83E-8C72B5A7BBEB,EP/E024998/2,6AECCE8F-D1A3-43C8-B6DC-7B2289BE3CBF,25
4A0FAB64-A835-4C12-9CFB-226EC62D607C,EP/E024998/2,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,75
39A0FDC6-4A46-4F13-AA02-BF561BFD0D33,EP/J00443X/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,50
AF39F26F-984A-4489-9DA4-A9A53072723E,EP/J00443X/1,8C42F55F-1A1F-4ACE-B264-F6697518680A,50
E2623791-14CE-4A85-A14B-647D503F0931,EP/K000276/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
483F7E7D-898C-4F64-A08C-A8D04186AE4D,EP/E006280/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,60
D5C1503B-BC74-49BA-91B8-6AF8BF09C96C,EP/E006280/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,10
0E89CCAF-43B2-42CC-9D92-35F8FC5F2EB9,EP/E006280/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,15
19F10B8C-A08D-40E0-AA6F-E23DA2F9D1F2,EP/E006280/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,15
1A639B81-5269-4EDB-BE39-E0A1BA83326B,EP/L018802/2,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
AC93406E-6F66-478E-8CF8-C659BAEED3D4,EP/C535278/1,772CD758-53CD-407F-9B2C-F2B861E86155,100
A4926324-A6CC-490D-9D68-932DCFB8C115,EP/J010634/1,E847DD9B-2053-4BC7-97A9-4213B185C968,40
007E7A80-9EC2-4870-A156-21F2BD1B3780,EP/J010634/1,97B14C81-E082-430E-BC8F-733274083163,60
8FC44BF6-EF6A-4491-832C-5C1FE9E32209,EP/D001277/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,100
B39613D1-6FB6-45C3-A091-4C1D4C5604C5,EP/E005624/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,50
936DD1B8-33FC-4484-A387-72AFE6B71A1D,EP/E005624/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,50
FFAE2A6B-19CC-42C8-9A29-E4D260C3965E,EP/H006249/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
EF285EBE-5F26-4B5E-94D9-F8FE07EDDC48,EP/K027255/1,E847DD9B-2053-4BC7-97A9-4213B185C968,66
E00A3FA6-2F89-4D75-9164-B548783B1E3F,EP/K027255/1,97B14C81-E082-430E-BC8F-733274083163,34
781064CA-A269-4EF8-A9D4-D67F78ADC5A6,EP/C544587/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,50
0724C533-274E-4586-A423-840D1C4B4957,EP/C544587/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,50
A33914F2-3E79-4B9B-A1E7-5EF6EA5E3F15,EP/F068379/1,64596636-AE88-4F6E-A816-9C4C203E1197,100
4BD2D44A-C347-4851-9C99-F1F97F1079F6,EP/M016250/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,50
4C537079-032D-4E1B-BF9D-F500960A965A,EP/M016250/1,E847DD9B-2053-4BC7-97A9-4213B185C968,50
3D2CD4AF-A0B7-41E7-8F2A-202A70411B17,EP/K000616/1,64596636-AE88-4F6E-A816-9C4C203E1197,45
774DCC5C-1C95-4D42-B072-24F380189A9F,EP/K000616/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,25
065B5F15-86C8-4171-9B09-2A7E4C5F7756,EP/K000616/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,30
8199C8A7-F515-4EE7-9B2B-15F325222099,EP/T025735/1,F442B6BE-8B89-4C01-8D3B-E8A4D320B672,50
BBECE239-F0EE-4501-BB42-030F143EE111,EP/T025735/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,50
F14171FF-0A9D-403F-9774-9EF50960BC16,EP/M023001/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,80
DD5EDE5D-9471-4688-96D4-F63A830A66B1,EP/R028702/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
7848A9B4-AC2E-49F5-8C26-E0294351C4C4,EP/E017363/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
CF7E0294-442A-43F7-9ED7-02BB46966F01,EP/R022941/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,30
C96720AC-F23A-4BE1-9E59-A5B490C36A36,EP/F068352/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,100
F8D5B087-E20A-4CFB-B1D3-7418C51E1A93,EP/J007048/1,64596636-AE88-4F6E-A816-9C4C203E1197,100
A444D8D4-E757-4EE6-977A-D7D48AFDF64B,EP/S013652/1,6BF947B0-8E6E-48DB-AB68-7130938F2DF2,25
0EF524DA-B140-4C4E-A70C-85803FBECAA6,EP/S013652/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,25
4596D336-C679-4F53-952C-8BC173F2F98B,EP/S013652/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,50
33B85504-E709-4FC2-B2D9-832DF0BE7760,EP/I032355/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
C714594E-D497-408C-BBAA-A8D8EB7E2C87,EP/G000786/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
1DBC4786-E57A-4FF3-B018-30A7AD954110,EP/E003397/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,30
3EB1D64C-36B3-407C-A5BD-D8B346761B41,EP/E003397/1,E847DD9B-2053-4BC7-97A9-4213B185C968,20
B6C0F63C-A5DF-4633-8917-53C4F5E8EE38,EP/E003397/1,772CD758-53CD-407F-9B2C-F2B861E86155,10
ED40FEAC-AD29-49B2-B6B7-9585DE098B50,EP/E003397/1,8C42F55F-1A1F-4ACE-B264-F6697518680A,40
45ADFBD4-F076-4583-9F96-F46A0415857B,EP/E025935/2,C88380A2-9C65-425D-B4FB-4E289FACB800,100
231FF4F0-FDD8-4F02-B58F-FECBB6BFACE5,EP/E027482/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,100
F17ED5F8-968F-417A-8C9C-D2C378B68963,EP/P003591/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,30
407BFEC0-E9AA-402B-9C2B-9F8EA7EA45F6,EP/P003591/1,E847DD9B-2053-4BC7-97A9-4213B185C968,30
B22A69B2-B255-483F-98EB-6869AC773C80,EP/I03160X/1,772CD758-53CD-407F-9B2C-F2B861E86155,100
A6DAC84A-9A2B-4860-A9EB-7273EE04FB6A,EP/V028855/1,64596636-AE88-4F6E-A816-9C4C203E1197,15
35366A8B-50B2-4900-B109-1AAAB0AE76EC,EP/V028855/1,863FC58A-7217-42EA-B076-663F2D770BB8,15
FEC1EFB5-91B7-482E-B77D-AFF56B7AFFFC,EP/V028855/1,E847DD9B-2053-4BC7-97A9-4213B185C968,70
046C9B1E-8704-468F-8B5F-AC0E7B666B43,EP/E029515/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,100
80C973C9-973D-42FD-AEBA-1AF24DD6CA62,EP/F065205/2,863FC58A-7217-42EA-B076-663F2D770BB8,100
BC18D3B4-76C5-4EC5-ADD2-CA6EC86CB5A2,EP/P510154/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,20
D0D8513A-043D-4A64-88D5-82A4FD938432,EP/P510154/1,FA25733D-A456-4A1B-9D5C-7119577368D9,60
187EF8D2-CA0C-4111-A8AD-C7961ECDDD2E,EP/P510154/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,20
B3EFCEEB-BDC5-4565-9D3C-7B972DA7BC09,EP/P033792/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,100
DC3F262B-3FFF-446B-9A4A-268C0A3580ED,EP/E04848X/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
7329AFDC-56FD-465E-968F-E6883E705E8F,EP/I005706/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
7D3CFBE2-D2FA-4AAF-A4B1-89DC51BEF8D3,EP/P030815/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,100
908EB184-C2BE-4BDB-ADE9-A000284F76D5,EP/D061970/1,E847DD9B-2053-4BC7-97A9-4213B185C968,100
9E911EF0-BBA1-4B16-A94F-A6F51EB13895,EP/N004647/1,C88380A2-9C65-425D-B4FB-4E289FACB800,50
BC4F46A1-B475-4F09-BA5A-301ECDB8036E,EP/N004647/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,50
290E8D1D-0869-4866-8537-B2F8A7EF982F,EP/J01432X/1,64596636-AE88-4F6E-A816-9C4C203E1197,60
5FF1DDA2-B58C-49FB-A5B7-1A81737B1482,EP/J01432X/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,40
F287376A-48B5-48C7-A130-982F801AAFEA,EP/F066368/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,100
9AE6493B-5761-46EE-8CBC-58AE3A5486BF,DT/F006632/1,5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,30
E37525AC-B5DB-4803-B0B9-434221D2F45A,DT/F006632/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,35
713DAB6E-EE55-4BA1-B17B-5E54B4B8F704,DT/F006632/1,E847DD9B-2053-4BC7-97A9-4213B185C968,35
D6BBAC6E-0CDA-43DB-9B5B-70A42318EFB1,EP/I029788/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,100
64344F5A-748C-4B72-9E44-43669AB8B160,EP/D032172/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
EC04F958-183F-4895-916D-F68E05AA28DC,EP/G007527/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
8F93E9B0-7F09-43A9-BD25-6E558E8221AB,EP/R023778/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
989A47BD-E37D-4667-ADF4-0E1AED78548D,EP/V03457X/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,10
273A3B9B-01DF-4089-AB15-613F79CEEFE4,EP/V03457X/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,30
FB0E820D-D96E-4B16-8150-C17F5A078707,EP/V03457X/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,30
0F38DF45-1659-4FEF-B39E-C67C67311D01,EP/V03457X/1,E847DD9B-2053-4BC7-97A9-4213B185C968,20
2C51EA09-D116-4DB9-A687-F18E6A5CD6F4,EP/V03457X/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,10
3417C0D3-1004-4DCE-BB55-C36CC419F269,EP/L025175/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,100
1D47B521-D58C-4A3A-AFD5-E7C5223A4649,EP/R029342/1,C88380A2-9C65-425D-B4FB-4E289FACB800,100
35D34F8B-B934-49E1-A733-ABF02462E3EC,EP/N028279/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
B051DC36-FA73-4CF5-B20D-652D9027953C,EP/T03338X/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,20
A93A063F-D64A-4FBD-A8FA-6C6B64B8B72A,EP/T03338X/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,80
5667683F-B642-4353-9664-3557B540AEB7,EP/S032282/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
FC9FF87A-CAA5-415F-AFAB-B8308388A68D,EP/S001662/2,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
A2C900D8-2EE4-4536-A5BA-3C2F6683649C,EP/G069034/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
2FBD3FFC-5141-4EA6-AAFA-EE688932BF71,EP/P009794/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,55
F55FA832-7227-4E60-AAFE-E235B6F705C8,EP/P009794/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,45
B9781924-4DAB-41D1-88FA-080EC8D3DBD6,EP/G002118/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
FECE4EE5-3855-42CD-9029-739BBD8A76A6,EP/D503574/1,53F27348-198B-4AEF-A34B-8307067F507C,100
53F3B4B5-9019-4570-900C-A80BED0B0B5F,EP/F031122/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,50
ABD1BDEC-C4D5-4F4C-A845-4A9B45A48C54,EP/F031122/1,E847DD9B-2053-4BC7-97A9-4213B185C968,40
B5D4707A-EAE9-4732-975E-AE2D29768FDA,EP/F031122/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,10
CD030597-922B-48BB-A9C5-7FF9DF856D9D,EP/E00444X/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,100
C689A103-987F-4DAF-AB1D-66C5B73F3725,EP/H003045/1,97FC8337-8E84-46A6-ACF2-A6047DA8C582,30
E8F82C75-9903-4427-9AA1-9A6588AF57A7,EP/H003045/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,70
9F63C6BF-D41D-4BC0-8564-BFAC20B38643,EP/H044078/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
D72679BA-11EA-45C1-90C6-67A94B357C6A,EP/L005913/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,50
57A41BD3-81C6-4F33-870E-8E6357A48E8B,EP/L005913/1,863FC58A-7217-42EA-B076-663F2D770BB8,50
CC431DD7-A4D9-4E35-A23C-F3E59C7B6911,EP/P022642/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
74D5C0EA-05B0-41BD-AE3D-9973FF74BF4E,EP/N023757/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
660BF081-DA78-4754-BE5A-624BDA280C29,EP/V048058/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,100
4256FF0E-F63B-4E34-9A84-1EB59E0B7A42,EP/M003353/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,33
585C7A08-2F23-4A23-B21D-648A79FC1A3B,NS/A000017/1,863FC58A-7217-42EA-B076-663F2D770BB8,100
9FF73013-698C-442F-BB07-3BF25CD39101,EP/G027951/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,5
3BDE59A8-3740-436D-BE43-4F6C10314707,EP/G027951/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,25
10FDE638-B7FC-427F-8089-376883211C90,EP/G027951/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,40
A97D276D-8EDE-45D9-898D-5FD7B5B676EE,EP/G027951/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,30
B84E51CE-8F89-4198-849A-F3B530A9051A,EP/F030568/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,100
CA398B95-50BA-4A3B-9998-AED81D4C613A,EP/I031642/1,60EBB420-734E-4DB5-B0F2-65A1115A27F8,80
A3B30BEB-7DDD-4EDB-8E8A-A5F7ACBC39F9,EP/I031642/1,53F27348-198B-4AEF-A34B-8307067F507C,20
69925546-A763-4A91-87AF-8A24CD1AB803,EP/D060214/3,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,10
9AEF5348-1C7D-450E-8479-F32CE17A3406,EP/D060214/3,D513F43E-F19D-4AB3-8E03-A47B085709AB,30
8224ED99-4A22-43E2-9A84-950366C21A45,EP/D060214/3,E847DD9B-2053-4BC7-97A9-4213B185C968,30
B02872F9-5418-4883-8A1A-C871FD202DA9,EP/D060214/3,9CD2DA3B-F052-4076-95ED-10F46E76C382,30
B096C970-6D20-4BB0-91FE-19965A62EE14,EP/E031161/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,50
A7CE32B9-661A-4F68-A0A9-156DE8494C54,EP/E031161/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,50
BC1B0DC5-172B-4AF3-81A7-E3BAC6EFDF1C,EP/K014307/2,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
A88232CD-F0DF-4F5A-BC72-81E71C84E5BA,EP/T005734/1,53F27348-198B-4AEF-A34B-8307067F507C,100
1383B8EE-F520-4F4D-9FBB-4289DE7A1030,EP/T007524/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
4E0F5D67-108C-4A9E-AAFB-654B03CD6C46,EP/E503969/1,64596636-AE88-4F6E-A816-9C4C203E1197,50
EB411FAE-0C1E-4802-8A55-2DF56B015CF1,EP/E503969/1,666CC8F4-4525-49AF-91C1-5675E0C8ADDF,50
D2724306-AA8B-48DE-AEDC-E5D94CF2476F,EP/R005281/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
EB4289CB-9140-4FED-9E03-B61F44159E7D,EP/I007989/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,100
7B8F35A9-D02B-4978-9A86-6648FC129C79,EP/R010935/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,100
8EC7E54F-D855-4FEB-A890-945D3A2DFF07,TS/H001565/1,5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,100
2FCE53C8-2390-4026-BE10-91454159B81A,EP/P003532/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
78F1303A-2ACA-4231-940E-36CB96FE9277,EP/H014349/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,5
5E9A5BE7-1EF8-4BB9-8580-B3C6AAAA3FE0,EP/H014349/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,95
BC37E07F-2F83-4FA7-960F-275FD57F0293,EP/D507405/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
AA82B3C5-5AED-4D8F-833A-F6B94E25E57F,EP/H047948/1,53F27348-198B-4AEF-A34B-8307067F507C,100
52BF38BA-D01F-4730-93F5-D546460AF3FF,EP/L000296/1,AEB7EC61-1574-4583-8B00-BD32275F29A6,50
C653358F-5236-4EA9-A365-F2E402470DDA,EP/L000296/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,50
DDAD8C48-5DEA-4ED4-9FE6-1AAA4112396D,EP/I001433/1,6AECCE8F-D1A3-43C8-B6DC-7B2289BE3CBF,25
C2DBCDBF-33FB-478B-8249-627D12B4B287,EP/I001433/1,C087E953-30F3-4968-B0F3-D48A5998A2B4,25
5D6AD5DE-EB65-47B1-976A-9FB942478FBD,EP/I001433/1,6E910789-6B8D-4B73-B5B0-F3156942B558,25
330EBF78-48B9-4833-B900-19F33EE3A755,EP/I001433/1,541CDC75-F361-4961-9EFE-34B2C8ACE947,25
A2F9B21B-6BAB-45B1-AEB9-F2C9E10910DA,EP/E003826/1,53F27348-198B-4AEF-A34B-8307067F507C,30
C329CE58-658D-4817-ACC1-7D2849B7A64D,EP/E003826/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,70
140443DF-CA02-4995-9609-F1CDF655C4AA,EP/P015689/1,64596636-AE88-4F6E-A816-9C4C203E1197,90
8CC9A12F-415C-469A-AA09-AD2985F7553E,EP/P015689/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,10
06B60229-94B1-4B53-B739-8CB0D0B1CDFE,EP/K032798/1,D513F43E-F19D-4AB3-8E03-A47B085709AB,0
D3A9AB0B-C5BF-49BD-93F2-DB2CC1966E84,EP/K032798/1,772CD758-53CD-407F-9B2C-F2B861E86155,0
6E475F42-0A1A-4196-A767-C4A6BF6E4C47,EP/R000298/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,100
B942CD74-7406-4083-AB72-B9F5EFAE5FEA,EP/N03189X/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,100
7481EDFD-5F3A-4955-ACEF-3C2953EBB7EA,EP/E062482/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
57C05D81-D767-47AD-BCA9-34631B07BFAF,EP/E021107/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,40
35402CF7-E1FB-4890-A2D6-1CE828151F0C,EP/E021107/1,53F27348-198B-4AEF-A34B-8307067F507C,60
36A78C92-1067-4564-9645-7653FD50403A,EP/I01330X/1,F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,10
E8E91DF4-98E6-432D-8E09-71ACFEF59DF4,EP/I01330X/1,E847DD9B-2053-4BC7-97A9-4213B185C968,90
F84A59A4-E8B1-48F5-B454-6C4EA171237B,EP/V025848/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,100
A494A577-FEE1-4C50-8610-ECEA5FF39FB8,EP/K034367/1,6723A70B-A523-40AB-9740-B6AD2A0677B7,40
26E93FB3-7211-4D64-8FCB-CD93EBECE750,EP/K034367/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,20
4A9DBAAD-22C6-4B0D-BA25-64032EE709DD,EP/D040191/1,EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,60
2C6AFADC-30F4-43B8-9ADD-527C17FE14CC,EP/D040191/1,DEA11FBC-BEED-4EDD-890B-97D728462D26,40
51262918-6E2A-4882-BEDA-733FABAC62FB,EP/E027520/1,9CD2DA3B-F052-4076-95ED-10F46E76C382,70
9C3A4321-BB47-4AEC-A380-DBDA10A56009,EP/E027520/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,30
C32BCC9E-7496-407C-8953-AB8C3F678854,EP/H018913/1,99E0B904-CAB5-4511-AFB3-AA6D2B171F97,45
BA9F648E-7EBB-42E1-BF6A-E0EB687EF3FB,EP/H018913/1,FB535BD0-E265-4C0A-8532-32DCB83A3951,55
